NetworkIPv4_CIDR;SerialNumber;CountryName;CountryCode;RegionName;RegionCode;CityName;Latitude;Longitude
10.221.0.128/30;3482;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.0.144/30;3480;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.0.152/30;3481;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.1.32/27;3691;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.2.0/23;3657;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.4.0/23;3649;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.6.0/23;3648;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.8.0/23;3647;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.12.0/24;3690;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.13.0/24;3689;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.14.0/24;3688;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.15.0/24;3658;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.24.0/23;3656;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.26.0/23;3653;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.28.0/23;3651;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.30.0/23;3650;India;IN;Maharashtra;16;Pune;18.5213;73.8523
10.221.32.128/30;7157;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.32.144/30;7155;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.32.152/30;7156;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.34.0/23;7323;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.36.0/23;7324;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.38.0/24;7319;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.39.0/24;7320;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.40.0/23;7325;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.221.42.0/23;7326;India;IN;Tamil Nadu;25;Chennai;13.085999999999999;80.2751
10.223.4.0/25;1342;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.4.128/25;1341;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.5.16/28;1340;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.5.32/28;1338;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.5.48/28;1337;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.5.64/28;1336;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.5.80/28;1364;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.6.0/24;1339;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.7.0/25;1365;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.16.0/23;2586;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.18.0/25;2587;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.20.0/23;2572;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.23.0/24;2588;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.24.0/24;2589;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.25.0/26;11647;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.25.64/26;2591;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.25.128/26;2590;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.25.192/26;11976;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.26.0/26;11977;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.26.64/26;2596;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.26.128/27;2592;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.26.160/27;2593;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.26.192/27;2594;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.26.224/27;2595;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.0/27;2597;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.32/28;2574;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.48/28;2575;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.80/28;11953;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.112/28;2585;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.128/28;2584;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.144/28;11964;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.168/29;2583;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.176/29;2580;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.27.192/29;11971;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.200/29;11963;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.208/29;11978;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.216/29;11947;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.27.224/27;2573;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.28.0/27;2576;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.28.128/28;2577;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.28.160/27;2598;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.29.0/24;2578;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.31.0/28;2579;France;FR;Provence-Alpes-Côte d'Azur;PAC;Aix-en-Provence;43.5312;5.4554
10.223.103.160/27;2632;France;FR;Nouvelle-Aquitaine;NAQ;Canejan;44.763999999999996;-0.6534
10.223.105.0/26;12619;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.105.64/28;12361;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.106.0/26;2405;France;FR;Île-de-France;IDF;Boulogne-Billancourt;48.8356;2.2549
10.223.107.0/24;1452;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.108.240/28;2830;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.223.131.0/25;12417;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.128/27;12419;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.160/28;12420;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.176/28;12421;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.192/29;12418;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.208/28;12423;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.131.224/27;12422;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.132.0/24;2207;France;FR;Nouvelle-Aquitaine;NAQ;Pau;43.303999999999995;-0.3744
10.223.134.0/25;12424;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.134.128/27;11962;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.169.0/25;1499;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.169.128/28;1500;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.169.144/28;12578;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.169.176/28;12581;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.169.192/27;1501;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.169.224/29;12279;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.169.232/29;1288;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.169.240/28;12640;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.172.240/29;11673;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.173.32/27;12199;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.173.96/27;12200;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.174.0/26;1502;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.64/27;1505;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.96/28;1506;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.112/28;1503;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.128/28;12091;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.174.144/28;1504;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.160/29;1305;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.192/27;1289;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.224/29;1286;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.174.232/29;1287;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.175.64/26;12413;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.175.224/28;12414;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.176.0/25;12201;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.176.128/26;1284;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.177.0/29;11666;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.177.64/26;1285;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.185.8/29;12390;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.16/29;12389;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.24/29;12392;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.48/28;11959;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.64/27;11958;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.96/29;12393;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.104/29;12397;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.112/28;12409;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.128/26;11960;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.192/29;12396;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.224/28;11911;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.185.240/28;12391;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.0/28;11957;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.16/28;12395;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.32/28;12398;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.48/29;11955;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.56/29;11961;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.186.96/27;1331;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.186.128/25;11956;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.195.224/28;2206;France;FR;Nouvelle-Aquitaine;NAQ;Pau;43.303999999999995;-0.3744
10.223.195.240/28;2205;France;FR;Nouvelle-Aquitaine;NAQ;Pau;43.303999999999995;-0.3744
10.223.204.0/26;1445;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.204.64/27;1455;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.204.96/27;1448;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.204.128/27;1446;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.204.160/27;1447;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.204.208/28;12402;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.204.224/28;12400;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.204.240/28;12401;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.205.0/24;1449;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.223.206.0/24;12403;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.224.0/26;12429;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.224.64/26;12428;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.224.128/28;12431;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.0/25;12433;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.128/27;12434;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.160/28;12435;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.176/28;12436;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.192/28;12432;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.208/28;12411;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.225.224/28;12410;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.226.0/26;12425;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.226.128/26;12437;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.0/27;12394;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.32/28;12381;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.48/28;12382;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.64/26;12385;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.128/28;12426;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.144/28;12386;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.160/27;12383;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.229.192/26;12388;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.230.0/24;12430;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.231.0/28;12384;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.231.64/26;12387;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.0/28;11886;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.16/28;11888;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.32/27;11889;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.64/27;11891;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.96/27;11898;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.232.128/26;11887;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.233.0/26;12427;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.239.0/25;12438;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.239.128/28;12439;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.253.0/24;12412;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.254.0/24;12440;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.223.255.0/26;12441;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.224.153.40/29;4020;India;IN;Telangana;TG;Hyderabad;17.3846;78.4574
10.224.153.48/29;4019;India;IN;Telangana;TG;Hyderabad;17.3846;78.4574
10.225.48.0/24;11724;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.52.0/24;13842;Sweden;SE;Gävleborg;03;Sandviken;60.6167;16.7667
10.225.53.0/24;13840;Sweden;SE;Gävleborg;03;Sandviken;60.6167;16.7667
10.225.66.32/28;13768;Sweden;SE;Skåne;27;Helsingborg;56.0467;12.6944
10.225.66.112/28;13812;Sweden;SE;Värmland;22;Karlstad;59.3766;13.5063
10.225.66.192/28;13694;Sweden;SE;Uppsala;21;Uppsala;59.8584;17.6446
10.225.67.48/28;13841;Sweden;SE;Gävleborg;03;Sandviken;60.6167;16.7667
10.225.76.0/24;13767;Sweden;SE;Skåne;27;Helsingborg;56.0467;12.6944
10.225.80.0/24;13811;Sweden;SE;Värmland;22;Karlstad;59.3766;13.5063
10.225.81.0/24;13814;Sweden;SE;Värmland;22;Karlstad;59.3766;13.5063
10.225.82.0/24;13771;Sweden;SE;Skåne;27;Helsingborg;56.0467;12.6944
10.225.90.0/24;13695;Sweden;SE;Uppsala;21;Uppsala;59.8584;17.6446
10.225.91.0/24;13696;Sweden;SE;Uppsala;21;Uppsala;59.8584;17.6446
10.225.92.0/24;13769;Sweden;SE;Skåne;27;Helsingborg;56.0467;12.6944
10.225.98.0/29;13789;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.98.16/28;13790;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.98.56/29;13843;Sweden;SE;Gävleborg;03;Sandviken;60.6167;16.7667
10.225.98.112/29;13770;Sweden;SE;Skåne;27;Helsingborg;56.0467;12.6944
10.225.98.128/29;13813;Sweden;SE;Värmland;22;Karlstad;59.3766;13.5063
10.225.98.144/29;13697;Sweden;SE;Uppsala;21;Uppsala;59.8584;17.6446
10.225.99.0/24;13788;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.100.0/24;13791;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.101.0/25;13793;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.106.192/29;13792;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.106.208/28;13794;Sweden;SE;Stockholm;26;Solna;59.3578;17.9959
10.225.113.0/24;12210;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.114.0/24;12208;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.150.0/24;11725;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.151.0/24;11726;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.204.192/27;12213;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.1/32;11738;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.2/32;11737;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.3/32;11736;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.4/32;11735;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.5/32;11734;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.6/32;11733;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.225.212.7/32;11739;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.226.22.16/28;1530;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.32/28;1519;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.64/28;1532;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.80/28;1533;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.128/28;1521;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.160/28;1517;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.208/28;1518;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.22.224/28;1507;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.36.240/29;2152;France;FR;Provence-Alpes-Côte d'Azur;PAC;Mandelieu-la-Napoule;43.55;6.9333
10.226.40.0/25;1980;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.40.144/28;1982;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.40.160/27;1981;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.40.192/28;1985;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.41.32/27;1986;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.41.64/26;1988;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.41.128/26;1984;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.41.192/27;1991;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.41.224/27;1989;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.42.0/23;1983;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.44.0/24;1990;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.226.101.0/28;2825;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.226.101.16/29;2824;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.226.101.32/27;2823;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.226.102.0/23;2936;France;FR;Bourgogne-Franche-Comte;BFC;Meroux;47.5957;6.8991
10.226.108.0/24;2821;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.226.109.0/24;2828;France;FR;Île-de-France;IDF;Melun;48.5478;2.6568
10.226.113.32/28;1381;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.113.64/27;1380;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.116.0/24;1316;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.125.0/26;1526;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.129.0/24;1324;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.131.0/24;2167;France;FR;Nouvelle-Aquitaine;NAQ;Pau;43.303999999999995;-0.3744
10.226.132.0/24;2168;France;FR;Nouvelle-Aquitaine;NAQ;Pau;43.303999999999995;-0.3744
10.226.133.0/27;3174;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.32/27;3175;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.64/27;3178;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.96/28;3171;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.112/28;3172;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.128/28;3176;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.144/28;3183;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.160/28;3177;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.176/28;3181;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.133.192/27;3180;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.135.0/25;3173;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.135.128/25;3182;France;FR;Nouvelle-Aquitaine;NAQ;Dompierre-sur-Mer;46.1882;-1.0635
10.226.169.0/24;2500;France;FR;Grand Est;GES;Schiltigheim;48.6075;7.7493
10.226.171.0/24;2496;France;FR;Grand Est;GES;Schiltigheim;48.6075;7.7493
10.226.172.0/23;2407;France;FR;Île-de-France;IDF;Boulogne-Billancourt;48.8356;2.2549
10.226.174.0/27;1531;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.174.32/28;1529;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.174.64/27;1527;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.177.0/24;1525;France;FR;Occitanie;OCC;Blagnac;43.6327;1.4029
10.226.185.40/29;1379;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.189.0/24;1281;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.190.0/24;1279;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.191.0/24;1334;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.193.0/24;2833;France;FR;Nouvelle-Aquitaine;NAQ;Bordes;43.2333;-0.2833
10.226.194.0/24;2832;France;FR;Nouvelle-Aquitaine;NAQ;Bordes;43.2333;-0.2833
10.226.195.0/24;2831;France;FR;Nouvelle-Aquitaine;NAQ;Bordes;43.2333;-0.2833
10.226.200.0/22;1333;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.204.0/24;1277;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.205.0/24;1274;France;FR;Occitanie;OCC;Toulouse;43.6046;1.4451
10.226.225.0/24;1958;France;FR;Île-de-France;IDF;Paris;48.8543;2.3527
10.227.0.0/22;12278;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.10.200/29;12674;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.12.0/23;11402;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.14.0/24;11401;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.15.0/24;11400;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.20.0/24;11391;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.21.0/24;11368;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.22.0/24;11369;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.23.0/24;11370;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.28.10/32;11515;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.34.0/24;12476;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.38.0/24;11371;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.39.0/24;11372;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.40.0/24;11373;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.41.0/26;11568;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.227.41.64/27;11456;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
